H1_Fact_ID,Year,Economic_Period,Metric_ID,Canonical_Metric_ID,Source_Fact_ID,Value,Unit,Analytical_Value,Analytical_Unit,Conversion_Factor,Accounting_Basis,Scope,Fact_Type,Original_or_Restated,Transformation,Source_ID,Source_Report_Period
2020::G1R2020-0075,2020,2020A,CF_OPENING_CASH,CF_OPENING_CASH,G1R2020-0075,30441.76,RMB_MILLION,30441.76,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,SOURCE_REPORTED_DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC010,2020A
2020::G1R2020-0076,2020,2020A,CF_CLOSING_CASH,CF_CLOSING_CASH,G1R2020-0076,23548.508,RMB_MILLION,23548.508,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,SOURCE_REPORTED_DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC010,2020A
2020::G1R2020-0088,2020,2020A,CF_ACQUISITION_PAYMENTS,CF_ACQUISITION_PAYMENTS,G1R2020-0088,-1045.39,RMB_MILLION,-1045.39,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,SOURCE_REPORTED_DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC010,2020A
2020::G1R2020-0089,2020,2020A,CF_INVESTMENT_PURCHASES,CF_INVESTMENT_PURCHASES,G1R2020-0089,-176621.347,RMB_MILLION,-176621.347,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,SOURCE_REPORTED_DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC010,2020A
2020::G1R2020-0077,2020,2020A,NOTE_TOTAL_DA,NOTE_TOTAL_DA,G1R2020-0077,5020.256,RMB_MILLION,5020.256,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,SOURCE_REPORTED_DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC010,2020A
2020::G1R2020-0078,2020,2020A,NOTE_FIXED_ASSET_DEPRECIATION,NOTE_FIXED_ASSET_DEPRECIATION,G1R2020-0078,3409.521,RMB_MILLION,3409.521,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,SOURCE_REPORTED_DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC010,2020A
2020::G1R2020-0079,2020,2020A,NOTE_INTANGIBLE_AMORTIZATION,NOTE_INTANGIBLE_AMORTIZATION,G1R2020-0079,1083.684,RMB_MILLION,1083.684,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,SOURCE_REPORTED_DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC010,2020A
2020::G1R2020-0090,2020,2020A,NOTE_CIP_ADDITIONS,NOTE_CIP_ADDITIONS,G1R2020-0090,1078.74,RMB_MILLION,1078.74,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,SOURCE_REPORTED_DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC010,2020A
2020::G1R2020-0091,2020,2020A,NOTE_SHARE_BASED_COMPENSATION,NOTE_SHARE_BASED_COMPENSATION,G1R2020-0091,1077.55,RMB_MILLION,1077.55,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,SOURCE_REPORTED_DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC010,2020A
2020::G1R2020-0092,2020,2020A,NOTE_DIVIDENDS,NOTE_DIVIDENDS,G1R2020-0092,11122.406,RMB_MILLION,11122.406,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,SOURCE_REPORTED_DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC010,2020A
2020::G1R2020-0093,2020,2020A,NOTE_REPURCHASES,NOTE_REPURCHASES,G1R2020-0093,2798.468,RMB_MILLION,2798.468,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,SOURCE_REPORTED_DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC010,2020A
2020::G1R2020-0094,2020,2020A,NOTE_INTANGIBLE_ASSETS,NOTE_INTANGIBLE_ASSETS,G1R2020-0094,15422.393,RMB_MILLION,15422.393,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,SOURCE_REPORTED_DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC010,2020A
2020::G1R2020-0095,2020,2020A,NOTE_GOODWILL,NOTE_GOODWILL,G1R2020-0095,29557.218,RMB_MILLION,29557.218,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,SOURCE_REPORTED_DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC010,2020A
2020::G1R2020-0096,2020,2020A,NOTE_PPE_ADDITIONS,NOTE_PPE_ADDITIONS,G1R2020-0096,4491.503,RMB_MILLION,4491.503,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,SOURCE_CERTIFIED_DERIVED_AGGREGATION,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC010,2020A
2020::G1R2020-0097,2020,2020A,NOTE_SHORT_TERM_DEBT,NOTE_SHORT_TERM_DEBT,G1R2020-0097,9943.929,RMB_MILLION,9943.929,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,SOURCE_REPORTED_DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC010,2020A
2020::G1R2020-0098,2020,2020A,NOTE_LONG_TERM_DEBT,NOTE_LONG_TERM_DEBT,G1R2020-0098,42827.287,RMB_MILLION,42827.287,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,SOURCE_REPORTED_DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC010,2020A
2020::G1R2020-0099,2020,2020A,NOTE_CASH_EQUIVALENTS,NOTE_CASH_EQUIVALENTS,G1R2020-0099,23548.508,RMB_MILLION,23548.508,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,SOURCE_REPORTED_DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC010,2020A
2020::G1R2020-0100,2020,2020A,NOTE_FINANCE_INTEREST_INCOME,NOTE_FINANCE_INTEREST_INCOME,G1R2020-0100,3663.028,RMB_MILLION,3663.028,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,SOURCE_REPORTED_DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC010,2020A
2020::G1R2020-0101,2020,2020A,NOTE_FINANCING_INTEREST_EXPENSE,NOTE_FINANCING_INTEREST_EXPENSE,G1R2020-0101,-1305.591,RMB_MILLION,-1305.591,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,SOURCE_REPORTED_DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC010,2020A
2020::G1R2020-0103,2020,2020A,NOTE_BONDS,NOTE_BONDS,G1R2020-0103,3030.785,RMB_MILLION,3030.785,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,SOURCE_REPORTED_DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC010,2020A
2020::G1R2020-0105,2020,2020A,NOTE_TERM_DEPOSITS,NOTE_TERM_DEPOSITS,G1R2020-0105,54567.298,RMB_MILLION,54567.298,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,SOURCE_CERTIFIED_DERIVED_AGGREGATION,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC010,2020A
2020::G1R2020-0107,2020,2020A,NOTE_RESTRICTED_CASH,NOTE_RESTRICTED_CASH,G1R2020-0107,2396.126,RMB_MILLION,2396.126,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,SOURCE_CERTIFIED_DERIVED_AGGREGATION,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC010,2020A
2020::G1R2020-0108,2020,2020A,NOTE_ACQUISITIONS,NOTE_ACQUISITIONS,G1R2020-0108,-1045.39,RMB_MILLION,-1045.39,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,SOURCE_REPORTED_DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC010,2020A
2021::IS_TOTAL_REVENUE,2021,2021A,IS_TOTAL_REVENUE,IS_TOTAL_REVENUE,2021::IS_TOTAL_REVENUE,343360.825,RMB_MILLION,343360.825,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_OPERATING_REVENUE,2021,2021A,IS_OPERATING_REVENUE,IS_OPERATING_REVENUE,2021::IS_OPERATING_REVENUE,341233.208,RMB_MILLION,341233.208,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_FINANCIAL_BUSINESS_INTEREST_INCOME,2021,2021A,IS_FINANCIAL_BUSINESS_INTEREST_INCOME,IS_FINANCIAL_BUSINESS_INTEREST_INCOME,2021::IS_FINANCIAL_BUSINESS_INTEREST_INCOME,2127.043,RMB_MILLION,2127.043,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_FEE_COMMISSION_INCOME,2021,2021A,IS_FEE_COMMISSION_INCOME,IS_FEE_COMMISSION_INCOME,2021::IS_FEE_COMMISSION_INCOME,0.574,RMB_MILLION,0.574,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_OPERATING_COST,2021,2021A,IS_OPERATING_COST,IS_OPERATING_COST,2021::IS_OPERATING_COST,-264525.999,RMB_MILLION,-264525.999,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_FINANCIAL_BUSINESS_INTEREST_COST,2021,2021A,IS_FINANCIAL_BUSINESS_INTEREST_COST,IS_FINANCIAL_BUSINESS_INTEREST_COST,2021::IS_FINANCIAL_BUSINESS_INTEREST_COST,-87.066,RMB_MILLION,-87.066,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_FEE_COMMISSION_EXPENSE,2021,2021A,IS_FEE_COMMISSION_EXPENSE,IS_FEE_COMMISSION_EXPENSE,2021::IS_FEE_COMMISSION_EXPENSE,-13.015,RMB_MILLION,-13.015,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_TAXES_SURCHARGES,2021,2021A,IS_TAXES_SURCHARGES,IS_TAXES_SURCHARGES,2021::IS_TAXES_SURCHARGES,-1609.384,RMB_MILLION,-1609.384,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_SELLING_EXPENSE,2021,2021A,IS_SELLING_EXPENSE,IS_SELLING_EXPENSE,2021::IS_SELLING_EXPENSE,-28647.344,RMB_MILLION,-28647.344,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_ADMIN_EXPENSE,2021,2021A,IS_ADMIN_EXPENSE,IS_ADMIN_EXPENSE,2021::IS_ADMIN_EXPENSE,-10266.283,RMB_MILLION,-10266.283,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_RD_EXPENSE,2021,2021A,IS_RD_EXPENSE,IS_RD_EXPENSE,2021::IS_RD_EXPENSE,-12014.907,RMB_MILLION,-12014.907,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_FINANCE_RESULT,2021,2021A,IS_FINANCE_RESULT,IS_FINANCE_RESULT,2021::IS_FINANCE_RESULT,4386.111,RMB_MILLION,4386.111,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_FINANCE_INTEREST_INCOME,2021,2021A,IS_FINANCE_INTEREST_INCOME,IS_FINANCE_INTEREST_INCOME,2021::IS_FINANCE_INTEREST_INCOME,5181.658,RMB_MILLION,5181.658,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_FINANCING_INTEREST_EXPENSE,2021,2021A,IS_FINANCING_INTEREST_EXPENSE,IS_FINANCING_INTEREST_EXPENSE,2021::IS_FINANCING_INTEREST_EXPENSE,-1357.564,RMB_MILLION,-1357.564,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_LEASE_INTEREST_EXPENSE,2021,2021A,IS_LEASE_INTEREST_EXPENSE,IS_LEASE_INTEREST_EXPENSE,2021::IS_LEASE_INTEREST_EXPENSE,-104.903,RMB_MILLION,-104.903,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_OTHER_INCOME,2021,2021A,IS_OTHER_INCOME,IS_OTHER_INCOME,2021::IS_OTHER_INCOME,1307.504,RMB_MILLION,1307.504,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_INVESTMENT_INCOME,2021,2021A,IS_INVESTMENT_INCOME,IS_INVESTMENT_INCOME,2021::IS_INVESTMENT_INCOME,2365.773,RMB_MILLION,2365.773,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_FAIR_VALUE_CHANGE,2021,2021A,IS_FAIR_VALUE_CHANGE,IS_FAIR_VALUE_CHANGE,2021::IS_FAIR_VALUE_CHANGE,-166.406,RMB_MILLION,-166.406,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_CREDIT_IMPAIRMENT,2021,2021A,IS_CREDIT_IMPAIRMENT,IS_CREDIT_IMPAIRMENT,2021::IS_CREDIT_IMPAIRMENT,-383.451,RMB_MILLION,-383.451,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_ASSET_IMPAIRMENT,2021,2021A,IS_ASSET_IMPAIRMENT,IS_ASSET_IMPAIRMENT,2021::IS_ASSET_IMPAIRMENT,-483.420,RMB_MILLION,-483.420,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_ASSET_DISPOSAL,2021,2021A,IS_ASSET_DISPOSAL,IS_ASSET_DISPOSAL,2021::IS_ASSET_DISPOSAL,58.257,RMB_MILLION,58.257,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_OPERATING_PROFIT,2021,2021A,IS_OPERATING_PROFIT,IS_OPERATING_PROFIT,2021::IS_OPERATING_PROFIT,33281.195,RMB_MILLION,33281.195,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_PBT,2021,2021A,IS_PBT,IS_PBT,2021::IS_PBT,33717.544,RMB_MILLION,33717.544,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_INCOME_TAX,2021,2021A,IS_INCOME_TAX,IS_INCOME_TAX,2021::IS_INCOME_TAX,-4702.168,RMB_MILLION,-4702.168,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_NET_PROFIT,2021,2021A,IS_NET_PROFIT,IS_NET_PROFIT,2021::IS_NET_PROFIT,29015.376,RMB_MILLION,29015.376,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_ATTRIBUTABLE_NI,2021,2021A,IS_ATTRIBUTABLE_NI,IS_ATTRIBUTABLE_NI,2021::IS_ATTRIBUTABLE_NI,28573.650,RMB_MILLION,28573.650,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_NCI_PROFIT,2021,2021A,IS_NCI_PROFIT,IS_NCI_PROFIT,2021::IS_NCI_PROFIT,441.726,RMB_MILLION,441.726,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_ADJUSTED_ATTRIBUTABLE_NI,2021,2021A,IS_ADJUSTED_ATTRIBUTABLE_NI,IS_ADJUSTED_ATTRIBUTABLE_NI,2021::IS_ADJUSTED_ATTRIBUTABLE_NI,25929.086,RMB_MILLION,25929.086,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_BASIC_EPS,2021,2021A,IS_BASIC_EPS,IS_BASIC_EPS,2021::IS_BASIC_EPS,4.17,RMB_PER_SHARE,4.17,RMB_PER_SHARE,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::IS_DILUTED_EPS,2021,2021A,IS_DILUTED_EPS,IS_DILUTED_EPS,2021::IS_DILUTED_EPS,4.14,RMB_PER_SHARE,4.14,RMB_PER_SHARE,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_CASH,2021,2021A,BS_CASH,BS_CASH,2021::BS_CASH,71875.556,RMB_MILLION,71875.556,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_CASH_EQUIVALENTS,2021,2021A,BS_CASH_EQUIVALENTS,BS_CASH_EQUIVALENTS,2021::BS_CASH_EQUIVALENTS,40550.039,RMB_MILLION,40550.039,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_RESTRICTED_CASH,2021,2021A,BS_RESTRICTED_CASH,BS_RESTRICTED_CASH,2021::BS_RESTRICTED_CASH,863.611,RMB_MILLION,863.611,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DERIVED,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_TERM_DEPOSITS,2021,2021A,BS_TERM_DEPOSITS,BS_TERM_DEPOSITS,2021::BS_TERM_DEPOSITS,29767.516,RMB_MILLION,29767.516,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DERIVED,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_TRADING_FINANCIAL_ASSETS,2021,2021A,BS_TRADING_FINANCIAL_ASSETS,BS_TRADING_FINANCIAL_ASSETS,2021::BS_TRADING_FINANCIAL_ASSETS,5879.202,RMB_MILLION,5879.202,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_DERIVATIVE_FINANCIAL_ASSETS,2021,2021A,BS_DERIVATIVE_FINANCIAL_ASSETS,BS_DERIVATIVE_FINANCIAL_ASSETS,2021::BS_DERIVATIVE_FINANCIAL_ASSETS,545.865,RMB_MILLION,545.865,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_NOTES_RECEIVABLE,2021,2021A,BS_NOTES_RECEIVABLE,BS_NOTES_RECEIVABLE,2021::BS_NOTES_RECEIVABLE,4784.914,RMB_MILLION,4784.914,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_AR,2021,2021A,BS_AR,BS_AR,2021::BS_AR,24636.440,RMB_MILLION,24636.440,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_RECEIVABLES_FINANCING,2021,2021A,BS_RECEIVABLES_FINANCING,BS_RECEIVABLES_FINANCING,2021::BS_RECEIVABLES_FINANCING,10273.552,RMB_MILLION,10273.552,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_PREPAYMENTS,2021,2021A,BS_PREPAYMENTS,BS_PREPAYMENTS,2021::BS_PREPAYMENTS,4352.807,RMB_MILLION,4352.807,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_OTHER_RECEIVABLES,2021,2021A,BS_OTHER_RECEIVABLES,BS_OTHER_RECEIVABLES,2021::BS_OTHER_RECEIVABLES,3104.065,RMB_MILLION,3104.065,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_INVENTORY,2021,2021A,BS_INVENTORY,BS_INVENTORY,2021::BS_INVENTORY,45924.439,RMB_MILLION,45924.439,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_CONTRACT_ASSETS,2021,2021A,BS_CONTRACT_ASSETS,BS_CONTRACT_ASSETS,2021::BS_CONTRACT_ASSETS,3823.476,RMB_MILLION,3823.476,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_TOTAL_CURRENT_ASSETS,2021,2021A,BS_TOTAL_CURRENT_ASSETS,BS_TOTAL_CURRENT_ASSETS,2021::BS_TOTAL_CURRENT_ASSETS,248864.505,RMB_MILLION,248864.505,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_PPE,2021,2021A,BS_PPE,BS_PPE,2021::BS_PPE,22852.848,RMB_MILLION,22852.848,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_CIP,2021,2021A,BS_CIP,BS_CIP,2021::BS_CIP,2690.930,RMB_MILLION,2690.930,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_ROU_ASSETS,2021,2021A,BS_ROU_ASSETS,BS_ROU_ASSETS,2021::BS_ROU_ASSETS,2297.354,RMB_MILLION,2297.354,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_INTANGIBLES,2021,2021A,BS_INTANGIBLES,BS_INTANGIBLES,2021::BS_INTANGIBLES,17173.072,RMB_MILLION,17173.072,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_GOODWILL,2021,2021A,BS_GOODWILL,BS_GOODWILL,2021::BS_GOODWILL,27874.752,RMB_MILLION,27874.752,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_LONG_TERM_INVESTMENTS,2021,2021A,BS_LONG_TERM_INVESTMENTS,BS_LONG_TERM_INVESTMENTS,2021::BS_LONG_TERM_INVESTMENTS,3796.705,RMB_MILLION,3796.705,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_OTHER_NONCURRENT_FINANCIAL_ASSETS,2021,2021A,BS_OTHER_NONCURRENT_FINANCIAL_ASSETS,BS_OTHER_NONCURRENT_FINANCIAL_ASSETS,2021::BS_OTHER_NONCURRENT_FINANCIAL_ASSETS,5912.873,RMB_MILLION,5912.873,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_TOTAL_NONCURRENT_ASSETS,2021,2021A,BS_TOTAL_NONCURRENT_ASSETS,BS_TOTAL_NONCURRENT_ASSETS,2021::BS_TOTAL_NONCURRENT_ASSETS,139081.599,RMB_MILLION,139081.599,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_TOTAL_ASSETS,2021,2021A,BS_TOTAL_ASSETS,BS_TOTAL_ASSETS,2021::BS_TOTAL_ASSETS,387946.104,RMB_MILLION,387946.104,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_SHORT_TERM_BORROWING,2021,2021A,BS_SHORT_TERM_BORROWING,BS_SHORT_TERM_BORROWING,2021::BS_SHORT_TERM_BORROWING,5381.623,RMB_MILLION,5381.623,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_NOTES_PAYABLE,2021,2021A,BS_NOTES_PAYABLE,BS_NOTES_PAYABLE,2021::BS_NOTES_PAYABLE,32752.007,RMB_MILLION,32752.007,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_AP,2021,2021A,BS_AP,BS_AP,2021::BS_AP,65983.559,RMB_MILLION,65983.559,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_CONTRACT_LIABILITIES,2021,2021A,BS_CONTRACT_LIABILITIES,BS_CONTRACT_LIABILITIES,2021::BS_CONTRACT_LIABILITIES,23916.595,RMB_MILLION,23916.595,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_EMPLOYEE_COMP,2021,2021A,BS_EMPLOYEE_COMP,BS_EMPLOYEE_COMP,2021::BS_EMPLOYEE_COMP,7535.168,RMB_MILLION,7535.168,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
2021::BS_TAXES_PAYABLE,2021,2021A,BS_TAXES_PAYABLE,BS_TAXES_PAYABLE,2021::BS_TAXES_PAYABLE,5404.267,RMB_MILLION,5404.267,RMB_MILLION,1,CAS,GROUP_CONSOLIDATED,DIRECT,ORIGINAL,UNIT_NORMALIZATION_ONLY,SRC051,2021A
